,timestamp,side,quantity,price,commission,slippage
520,2021-12-10,SELL,0.000969947660773407,179.4527381150085,1.0,1.6202659455709097e-06
521,2021-12-13,SELL,0.0009641530126556219,175.74370645106973,1.0,1.3688012345228704e-06
522,2021-12-14,SELL,0.0009695413831476429,174.32842338365217,1.0,1.4316275619479795e-06
523,2021-12-15,SELL,0.0009700377399362026,179.3010265864126,1.0,1.5192426225186832e-06
524,2021-12-16,SELL,0.0009643059353017236,172.26588362000618,1.0,1.3554892377516399e-06
525,2021-12-17,SELL,0.0009734249012858243,171.139330118445,1.0,1.1901617178441194e-06
526,2021-12-20,SELL,0.0009728712652261606,169.74577211374435,1.0,1.5927503611097838e-06
527,2021-12-21,SELL,0.0009745644934717745,172.99787079486745,1.0,1.7655618584017532e-06
528,2021-12-22,SELL,0.0009705292348778372,175.64236677361865,1.0,1.7759075265343238e-06
529,2021-12-23,SELL,0.0009683480958173618,176.2836929420621,1.0,2.064658688357618e-06
530,2021-12-27,SELL,0.0009680703546601777,180.33735702126086,1.0,2.0169258424190133e-06
531,2021-12-28,SELL,0.000963546596356224,179.29130075780023,1.0,1.9418564900926103e-06
532,2021-12-29,SELL,0.000965675505189445,179.38211451722202,1.0,2.1937662428179575e-06
533,2021-12-30,SELL,0.0009651275658022485,178.19981476584118,1.0,2.2245069890115365e-06
534,2021-12-31,SELL,0.0009665743209188449,177.56989702168227,1.0,2.14436169056421e-06
535,2022-01-03,SELL,0.0009669841165580451,182.0098193392158,1.0,1.7200221616688658e-06
536,2022-01-04,SELL,0.0009618873916990012,179.7052104599773,1.0,1.7345351138116713e-06
537,2022-01-05,SELL,0.0009655580082679194,174.92194724992422,1.0,1.737064380640183e-06
538,2022-01-06,SELL,0.0009701793776564216,172.0016756883945,1.0,1.6951555461412842e-06
539,2022-01-07,SELL,0.0009725430172382588,172.17475210073053,1.0,1.798213142890646e-06
540,2022-01-10,SELL,0.0009718719436042633,172.19491956561325,1.0,1.6196068313541377e-06
541,2022-01-11,SELL,0.0009719839402313468,175.0808844080884,1.0,1.9502542044657e-06
542,2022-01-12,SELL,0.0009686869091689587,175.53165911644643,1.0,1.9659300171852046e-06
543,2022-01-13,SELL,0.0009688510226357749,172.19512623569972,1.0,1.8148050463976907e-06
544,2022-01-14,SELL,0.000972590941828777,173.079388763784,1.0,1.8768631024419798e-06
545,2022-01-18,SELL,0.0009708352373891671,169.79678814599026,1.0,1.7264241577465987e-06
546,2022-01-19,SELL,0.0009749101182574549,166.23649090029758,1.0,1.6643627201240607e-06
547,2022-01-20,SELL,0.0009781542354296846,164.5118448421211,1.0,1.6829768378330952e-06
548,2022-01-21,SELL,0.0009794939671703418,162.4053682795685,1.0,1.4352008011393124e-06
549,2022-01-24,SELL,0.0009816452338045067,161.61152141661768,1.0,1.2437147258344564e-06
550,2022-01-25,SELL,0.0009821470717659153,159.78838257208065,1.0,1.458365810600407e-06
551,2022-01-26,SELL,0.0009841426249845853,159.6988925901494,1.0,1.5103968122257403e-06
